Gene	Expression
MgIM767.06G085800	0.096490702320054
MgIM767.08G170300	0.0963560270649273
MgIM767.04G125300	0.0962628380019618
MgIM767.11G091400	0.0961483374046716
MgIM767.14G247300	0.0960578613690388
MgIM767.14G038200	0.0959841487251541
MgIM767.14G006500	0.0957882659460244
MgIM767.14G324300	0.0957532377302702
MgIM767.07G100500	0.0957036887509274
MgIM767.14G076300	0.0955482308562437
MgIM767.03G055500	0.0954415469122298
MgIM767.04G129200	0.0951977783664155
MgIM767.05G019100	0.095181894104117
MgIM767.08G094500	0.0950998587455486
MgIM767.03G089100	0.0950394349131421
MgIM767.09G019600	0.0947383142602698
MgIM767.08G193800	0.0945281952745856
MgIM767.11G082000	0.0944752047048814
MgIM767.10G149900	0.094452769701092
MgIM767.09G117200	0.0944260617265096
MgIM767.03G049600	0.0943382442526935
MgIM767.05G067900	0.0942988824527342
MgIM767.08G062200	0.0941483239672254
MgIM767.10G072600	0.0939645092608598
MgIM767.12G150900	0.0937442516980471
MgIM767.07G069600	0.0937143809555813
MgIM767.03G089800	0.0936596435751087
MgIM767.05G127100	0.0935469336156964
MgIM767.05G057100	0.0934171359757175
MgIM767.06G185500	0.0934142030322502
MgIM767.12G144500	0.0933907213510459
MgIM767.12G123100	0.0933107245222654
MgIM767.02G032900	0.0931381542646735
MgIM767.13G095900	0.0931194398672765
MgIM767.09G125800	0.0930330818795849
MgIM767.06G056600	0.0930051829840344
MgIM767.03G069000	0.0929453905535007
MgIM767.13G109000	0.0929199259637816
MgIM767.10G162300	0.0928903928664613
MgIM767.08G150500	0.0928844648122674
MgIM767.13G132200	0.0927987957657824
MgIM767.11G024600	0.092708473295001
MgIM767.03G032700	0.0926029812439551
MgIM767.03G016200	0.0923729758092459
MgIM767.05G068600	0.0921045801745927
MgIM767.03G063300	0.0919628973684302
MgIM767.02G080100	0.091955827372671
MgIM767.07G090900	0.0918264605147033
MgIM767.11G086500	0.0916953637802411
MgIM767.01G087800	0.0916732927981051
MgIM767.10G135800	0.0915964081974992
MgIM767.14G099200	0.0915878439931245
MgIM767.04G213300	0.0913361288251934
MgIM767.08G136900	0.0913274133834373
MgIM767.11G062300	0.0913155841072454
MgIM767.06G050400	0.0912945359910127
MgIM767.04G064900	0.0912037351359351
MgIM767.02G119900	0.0911635885960311
MgIM767.01G038600	0.0909347881150128
MgIM767.14G296900	0.0909196114024269
MgIM767.01G032000	0.0909025925206739
MgIM767.13G081500	0.0908858105833054
MgIM767.01G072200	0.0908279804200577
MgIM767.10G145800	0.0906875098995849
MgIM767.13G119700	0.0906479386367462
MgIM767.14G049500	0.0905891650932349
MgIM767.11G083500	0.0903830913933839
MgIM767.07G098000	0.0903771037911691
MgIM767.04G066200	0.0903175026414013
MgIM767.04G027800	0.0903053381329103
MgIM767.14G088900	0.0901779191638743
MgIM767.14G114200	0.0901574048208797
MgIM767.14G211500	0.0901137205084392
MgIM767.12G063500	0.0901052459489297
MgIM767.06G086900	0.0899577899078463
MgIM767.04G188500	0.0899309963619937
MgIM767.09G087400	0.0899187483669708
MgIM767.13G190200	0.0896669240013339
MgIM767.01G027100	0.0896109448548889
MgIM767.12G085700	0.0896083884803846
MgIM767.02G102600	0.089605242299783
MgIM767.09G115600	0.0895909701056266
MgIM767.01G109300	0.089546018487366
MgIM767.01G082000	0.0895436145097883
MgIM767.10G102900	0.0895111073220568
MgIM767.13G122700	0.0894343707090738
MgIM767.02G043500	0.0893877378491047
MgIM767.04G106300	0.0893782244993763
MgIM767.01G086500	0.0892971050540615
MgIM767.04G142300	0.0892626734382578
MgIM767.10G019900	0.0892502936037284
MgIM767.10G067700	0.0891693833075573
MgIM767.09G091100	0.0891169544512694
MgIM767.05G129900	0.0889783071028928
MgIM767.13G057300	0.088773353051728
MgIM767.02G089300	0.0887423822586856
MgIM767.14G151900	0.088722502042812
MgIM767.13G167300	0.0886742683120815
MgIM767.05G094000	0.0886736002594789
MgIM767.05G087700	0.0886229258127757
MgIM767.04G003900	0.0885610008499716
MgIM767.13G025400	0.0884861683950333
MgIM767.14G140800	0.0883072341684206
MgIM767.05G087300	0.0882893448785254
MgIM767.08G059600	0.0880786791923299
MgIM767.10G104600	0.0878301572164425
MgIM767.05G084300	0.0877811062407716
MgIM767.12G092600	0.0877571153807386
MgIM767.08G101000	0.0875953693939402
MgIM767.11G018900	0.0874468978305139
MgIM767.08G214400	0.0873441103486915
MgIM767.14G296200	0.0873375933208953
MgIM767.10G084000	0.0872644689306507
MgIM767.12G051800	0.0871942070543885
MgIM767.14G009900	0.0870277953386223
MgIM767.08G127900	0.0866504188963095
MgIM767.02G121100	0.0866438561146543
MgIM767.05G126700	0.0866011433033829
MgIM767.12G151900	0.0864956114004316
MgIM767.02G155600	0.0864087101605189
MgIM767.13G090600	0.0861165026403486
MgIM767.08G178100	0.0860823131940715
MgIM767.14G003000	0.0859698592036173
MgIM767.06G048200	0.0858815647069882
MgIM767.10G104500	0.0858449206277812
MgIM767.04G109100	0.0858390019591235
MgIM767.04G012200	0.085829368838756
MgIM767.14G191500	0.0857773849729187
MgIM767.14G124400	0.085765974109344
MgIM767.13G056400	0.085586602563499
MgIM767.02G010900	0.0855629632978667
MgIM767.14G041600	0.0854787672474001
MgIM767.02G116900	0.0852834083889542
MgIM767.12G128200	0.0852294435936704
MgIM767.09G094400	0.085100370930856
MgIM767.12G147800	0.0850025700194276
MgIM767.12G027800	0.0849891974174279
MgIM767.10G052200	0.084976975800924
MgIM767.10G119700	0.0848388961544746
MgIM767.01G096000	0.0846688234318251
MgIM767.06G065600	0.0845455552056938
MgIM767.13G094300	0.0844606012956369
MgIM767.08G074800	0.0844522582098088
MgIM767.14G280200	0.0842853490180391
MgIM767.13G125800	0.0841750669365101
MgIM767.14G251700	0.0839220010391708
MgIM767.14G168000	0.0838055872121096
MgIM767.14G073300	0.0838045646275204
MgIM767.03G042600	0.0837273805144394
MgIM767.14G271400	0.083626110789347
MgIM767.08G207100	0.0836230322255491
MgIM767.06G019800	0.0835804857153331
MgIM767.02G082700	0.083395710640154
MgIM767.01G005600	0.083167237462614
MgIM767.03G112200	0.083159348190269
MgIM767.14G277400	0.0831372604864389
MgIM767.07G051400	0.0830419779225025
MgIM767.06G012300	0.0830116030964507
MgIM767.08G202300	0.0830060299910084
MgIM767.13G190600	0.0829103941204578
MgIM767.09G071900	0.0828455450496398
MgIM767.07G045900	0.0827039834008322
MgIM767.08G066900	0.0826478596780443
MgIM767.04G182600	0.0825903230834902
MgIM767.01G050000	0.0825785747374776
MgIM767.11G072300	0.082514564530263
MgIM767.04G177500	0.0824693668532215
MgIM767.01G082600	0.0824142750922573
MgIM767.08G102600	0.0823884070924506
MgIM767.12G172900	0.0822496425688035
MgIM767.09G107400	0.082072286192696
MgIM767.14G042000	0.0820720700560769
MgIM767.09G056600	0.0820419425483369
MgIM767.01G029200	0.0820175948056892
MgIM767.12G034000	0.0819062776707897
MgIM767.04G006600	0.0818887487015778
MgIM767.06G100200	0.0818392358873243
MgIM767.14G035600	0.0818150331761466
MgIM767.08G028900	0.0817813361559818
MgIM767.09G010400	0.0816714663039691
MgIM767.10G132200	0.0815789127236845
MgIM767.04G054100	0.0815152137535738
MgIM767.11G118100	0.0814467830888926
MgIM767.13G168400	0.0814061518084689
MgIM767.06G120000	0.0813965496393837
MgIM767.02G101000	0.0813814193159495
MgIM767.12G143800	0.0813051933359272
MgIM767.05G033600	0.0811393443269715
MgIM767.06G029700	0.0811366122862222
MgIM767.02G123100	0.0809983676022891
MgIM767.14G004500	0.080980096932435
MgIM767.14G106200	0.0809387093735815
MgIM767.13G102600	0.080798679537859
MgIM767.14G092800	0.0806363876552137
MgIM767.08G156800	0.0806304764656098
MgIM767.14G094300	0.0805656897095997
MgIM767.12G127400	0.0805488335544521
MgIM767.10G087100	0.0805317133266509
MgIM767.09G024200	0.0804914230130066
MgIM767.12G082500	0.0804874923379684
MgIM767.08G162700	0.0803920801191466
MgIM767.12G070800	0.0802799640301367
MgIM767.13G193300	0.0802157631467346
MgIM767.11G105700	0.0802066434415187
MgIM767.14G188700	0.0801971511775122
MgIM767.06G152400	0.0801714084411316
MgIM767.02G128000	0.0800797472182132
MgIM767.02G025600	0.0800509070886395
MgIM767.12G107600	0.0800392653738505
MgIM767.04G179100	0.0800077081770232
MgIM767.14G055600	0.0799485980818842
MgIM767.09G018700	0.0799465643756949
MgIM767.08G128500	0.0798185547046274
MgIM767.13G047900	0.079807450026901
MgIM767.05G047200	0.0795509326189423
MgIM767.08G221700	0.0795282402611587
MgIM767.01G099100	0.0794128178910097
MgIM767.07G062900	0.0793569971159565
MgIM767.06G052300	0.0791827698673314
MgIM767.04G221100	0.0790860579246737
MgIM767.14G197900	0.0790108245182504
MgIM767.12G178200	0.0790075866782894
MgIM767.10G174700	0.0789898344958319
MgIM767.04G013300	0.0788909493849654
MgIM767.13G064900	0.0788489313696814
MgIM767.10G053500	0.0787541917501725
MgIM767.08G091500	0.0785864121782567
MgIM767.08G209100	0.0785682185715928
MgIM767.11G024500	0.0785464019823099
MgIM767.05G035600	0.0784923317588315
MgIM767.05G030500	0.0784684143358689
MgIM767.09G063800	0.078419368983244
MgIM767.08G215500	0.0783845997388068
MgIM767.12G075400	0.0782010404419383
MgIM767.14G321300	0.0781935303056528
MgIM767.09G010500	0.0781821713830893
MgIM767.07G024700	0.0781403794266471
MgIM767.12G038200	0.0780189948590498
MgIM767.11G011300	0.0779992446197836
MgIM767.03G034600	0.0779345720965734
MgIM767.08G203000	0.0777698276753992
MgIM767.11G126800	0.0777080351680082
MgIM767.13G028800	0.0776118268606342
MgIM767.14G232700	0.0775324763958411
MgIM767.03G071800	0.0775282041068538
MgIM767.05G078500	0.077527672157862
MgIM767.10G061800	0.0774592123326299
MgIM767.02G141700	0.0774578558467113
MgIM767.03G011700	0.0774042708299603
MgIM767.12G015500	0.077369619199443
MgIM767.12G007000	0.0773654071216232
MgIM767.14G116400	0.0772400097597453
MgIM767.04G208400	0.0771856248695084
MgIM767.01G037100	0.0769403402296217
MgIM767.07G099500	0.0769219568205307
MgIM767.12G105400	0.0767781306306718
MgIM767.04G083200	0.0767733947640345
MgIM767.14G253100	0.0767210225856014
MgIM767.08G075000	0.0767127906880321
MgIM767.11G108400	0.0766988191324676
MgIM767.10G083500	0.0763498198521325
MgIM767.08G042600	0.0763396411207499
MgIM767.04G009900	0.0762388612111455
MgIM767.05G115800	0.0762269533682912
MgIM767.05G115200	0.0760995338908735
MgIM767.03G024000	0.0760186785374984
MgIM767.14G323600	0.0759745987118583
MgIM767.01G059400	0.0759744850339934
MgIM767.13G057500	0.0759066137664135
MgIM767.05G105500	0.0758783707153932
MgIM767.02G010400	0.0756183111263135
MgIM767.02G005300	0.0756052690443152
MgIM767.01G086200	0.0755913825746591
MgIM767.10G076500	0.0755857821827633
MgIM767.14G104400	0.0755102853641641
MgIM767.06G163300	0.0754390344995253
MgIM767.13G167700	0.0751391222937054
MgIM767.04G127100	0.075085520905786
MgIM767.06G077500	0.0750528395464391
MgIM767.05G076500	0.0750077782947072
MgIM767.02G075600	0.0749812494685278
MgIM767.09G065000	0.0749568812334386
MgIM767.13G116400	0.074938910716238
MgIM767.06G166700	0.0747823501468211
MgIM767.13G138900	0.0747779568321278
MgIM767.06G090100	0.0747757306310989
MgIM767.09G007700	0.0747290503057638
MgIM767.03G096000	0.0746892599107566
MgIM767.08G041100	0.0745244266607267
MgIM767.14G133100	0.0743737959310003
MgIM767.11G106600	0.0742637642467429
MgIM767.13G124200	0.0742562529017967
MgIM767.14G292800	0.0742447956496333
MgIM767.14G164900	0.0742414307615319
MgIM767.02G157300	0.0742131303079459
MgIM767.04G096900	0.0740628808455701
MgIM767.07G037500	0.0739380570102585
MgIM767.03G075600	0.0739193256489322
MgIM767.12G024900	0.073906241635228
MgIM767.04G181100	0.0737785195419288
MgIM767.08G073300	0.0737537585084392
MgIM767.10G070200	0.073695724020607
MgIM767.13G152100	0.0736782594395765
MgIM767.14G023200	0.0736347869228463
MgIM767.10G097900	0.0736162362077966
MgIM767.09G043800	0.0735732619684181
MgIM767.10G070700	0.0735238004336849
MgIM767.05G047900	0.0735197989991308
MgIM767.01G088600	0.0735133159856185
MgIM767.05G070500	0.0734747830744132
MgIM767.02G057600	0.0733351055062711
MgIM767.01G024300	0.0733066609744696
MgIM767.10G143700	0.0732710064982817
MgIM767.09G063700	0.0732578936973446
MgIM767.02G115400	0.0732322041059934
MgIM767.12G035300	0.0731428819869973
MgIM767.14G184800	0.0731330734378658
MgIM767.12G029400	0.0729952814697465
MgIM767.05G016700	0.0729342092590444
MgIM767.11G053900	0.0729169596366861
MgIM767.09G065900	0.0728883478904189
MgIM767.13G008500	0.072810242861583
MgIM767.14G031700	0.0728010137565014
MgIM767.07G105400	0.0726388980337096
MgIM767.09G092300	0.0725616781885013
MgIM767.12G173800	0.0725615168403985
MgIM767.01G060300	0.0724940181424968
MgIM767.10G047000	0.0724125027466304
MgIM767.14G253500	0.0722872040709063
MgIM767.04G055600	0.0721543684533256
MgIM767.01G052800	0.0720033302466718
MgIM767.06G068900	0.0718899915858004
MgIM767.14G030200	0.071881555107068
MgIM767.11G008800	0.071809296428199
MgIM767.08G074000	0.0717372164897658
MgIM767.02G056600	0.071667613906559
MgIM767.10G027900	0.0716239990058937
MgIM767.12G006000	0.0716104430435719
MgIM767.12G069500	0.0715166234449908
MgIM767.05G129700	0.0711352683089683
MgIM767.08G157800	0.0711280454727894
MgIM767.03G056800	0.0710901788549827
MgIM767.13G008800	0.0710818171144048
MgIM767.06G066900	0.0710227596121407
MgIM767.05G091300	0.071017085906616
MgIM767.11G134200	0.0709549284356162
MgIM767.02G056500	0.0709297123635683
MgIM767.14G233300	0.0708339830615312
MgIM767.10G069900	0.0707665908622838
MgIM767.14G111800	0.0707238460223834
MgIM767.12G021600	0.070718217182816
MgIM767.13G182800	0.0706650662278197
MgIM767.03G121500	0.0706477116430411
MgIM767.02G170800	0.0706340121871912
MgIM767.14G249400	0.0705520389030755
MgIM767.01G028800	0.0705222663413246
MgIM767.10G134000	0.0705097357757421
MgIM767.06G145800	0.0704998882100787
MgIM767.10G052700	0.0703862876074975
MgIM767.05G080600	0.0702344921139273
MgIM767.11G029600	0.0701972928124213
MgIM767.13G091000	0.0700108162308462
MgIM767.12G132000	0.0697961183741857
MgIM767.13G098300	0.0697444396440656
MgIM767.08G070800	0.069739370134278
MgIM767.03G079900	0.0697160225329047
MgIM767.12G068600	0.0695694898456754
MgIM767.12G075900	0.0695426211220486
MgIM767.11G106300	0.0695119783904444
MgIM767.08G024600	0.0695059299109376
MgIM767.12G032300	0.0694915689721748
MgIM767.12G130300	0.0694285080875759
MgIM767.04G066300	0.0693920148934144
MgIM767.06G106200	0.0693567683079525
MgIM767.01G005700	0.0693346351708593
MgIM767.10G015500	0.0693144319721109
MgIM767.08G176800	0.0692542605977894
MgIM767.06G197600	0.0692350754781148
MgIM767.03G095100	0.0691023437775415
MgIM767.12G158600	0.0690593842983023
MgIM767.06G176300	0.0690545377476767
MgIM767.06G085500	0.0689809804766153
MgIM767.12G004100	0.06897766583515
MgIM767.04G127900	0.0688599172507313
MgIM767.12G044200	0.0688134107592954
MgIM767.14G145300	0.0687940046864638
MgIM767.13G067500	0.0687804466838426
MgIM767.06G053400	0.0686164274243772
MgIM767.04G216400	0.0686114195000015
MgIM767.14G048800	0.0685693612049302
MgIM767.11G021300	0.068477286573976
MgIM767.05G103800	0.068429772104884
MgIM767.14G309300	0.0684068224610631
MgIM767.14G255300	0.0683393408735189
MgIM767.13G117600	0.0683380974026578
MgIM767.05G022000	0.0681426055025945
MgIM767.01G106600	0.0680885030107434
MgIM767.14G127200	0.0680156728627845
MgIM767.09G088700	0.0680114446536605
MgIM767.11G008900	0.0679645790600081
MgIM767.10G109100	0.0677508539153993
MgIM767.14G069100	0.0677256463771143
MgIM767.02G132600	0.0677218712839364
MgIM767.05G107700	0.067606184670614
MgIM767.10G038400	0.067603572530383
MgIM767.14G101800	0.0674122987848129
MgIM767.14G289400	0.0674045050840657
MgIM767.12G078000	0.0673618543799653
MgIM767.13G135300	0.0672851777803374
MgIM767.10G046300	0.0672606900421643
MgIM767.03G082700	0.0671343486710841
MgIM767.12G023000	0.0671155525917201
MgIM767.10G078900	0.0671036609328268
MgIM767.01G040900	0.0671017365439238
MgIM767.08G110500	0.0670535540793871
MgIM767.08G239700	0.0670165141232374
MgIM767.10G081200	0.0669580923379249
MgIM767.04G190500	0.066942538914224
MgIM767.02G095200	0.0668723685813892
MgIM767.02G111400	0.0668351789379473
MgIM767.10G065700	0.0667459570828481
MgIM767.08G108300	0.0667228324091463
MgIM767.13G101200	0.0667193554387645
MgIM767.12G016900	0.0665916785867675
MgIM767.11G087200	0.0665899722007834
MgIM767.10G145300	0.0665261002260075
MgIM767.01G036000	0.0665258001220585
MgIM767.10G032100	0.0665151725116825
MgIM767.07G089400	0.0665006455097992
MgIM767.10G037200	0.066496688212886
MgIM767.03G021100	0.0664941284590022
MgIM767.09G032500	0.066434679728069
MgIM767.08G200400	0.0664189501475916
MgIM767.11G082700	0.0663121092494039
MgIM767.03G066300	0.0663007850734245
MgIM767.10G106600	0.0662742908311335
MgIM767.07G104200	0.0662418699680409
MgIM767.02G019000	0.0662392789722479
MgIM767.12G002100	0.0662001817183256
MgIM767.13G092100	0.0661512132092587
MgIM767.06G135700	0.0661484667189046
MgIM767.06G106000	0.0660861820639593
MgIM767.05G031000	0.0660605721861587
MgIM767.12G012200	0.0660032890426002
MgIM767.12G174800	0.0659279085042697
MgIM767.14G189400	0.0659046247190055
MgIM767.01G100500	0.0658649640547798
MgIM767.04G208200	0.0658416691514474
MgIM767.07G018700	0.065841237497349
MgIM767.13G022500	0.0658023977365724
MgIM767.05G123000	0.0657605021492281
MgIM767.05G049000	0.0657472828992387
MgIM767.04G146900	0.0657374587573934
MgIM767.08G121600	0.0657074993106618
MgIM767.04G174400	0.0656594470345569
MgIM767.05G105600	0.0656533884618405
MgIM767.06G024900	0.0654703188292834
MgIM767.12G114900	0.0653693243082815
MgIM767.11G098300	0.0652942119925911
MgIM767.06G030800	0.065290003190462
MgIM767.03G090900	0.0652661119752729
MgIM767.12G099400	0.0652477263200693
MgIM767.04G155100	0.0649071619007898
MgIM767.04G166500	0.0648953711348323
MgIM767.07G085700	0.0648815502545386
MgIM767.14G217900	0.0648543971539986
MgIM767.05G015900	0.0647968167265253
MgIM767.09G016500	0.0647377611543759
MgIM767.07G044000	0.0646950032141263
MgIM767.05G059100	0.0645374733792067
MgIM767.14G018500	0.0645265366616914
MgIM767.11G110400	0.0644531365770918
MgIM767.11G048600	0.0644054083475615
MgIM767.03G064600	0.0643060194813268
MgIM767.06G201300	0.0642993343470212
MgIM767.14G256700	0.0641724958786269
MgIM767.10G048900	0.0640282797317067
MgIM767.14G009100	0.0640003916857847
MgIM767.09G067300	0.0639753317385286
MgIM767.08G179500	0.0639658603467806
MgIM767.06G156600	0.0638883774697113
MgIM767.07G033800	0.063801791604511
MgIM767.14G095400	0.0637845317354944
MgIM767.07G064300	0.0636583755063805
MgIM767.14G091500	0.0634985156836022
MgIM767.09G100500	0.0634700065407896
MgIM767.02G124500	0.063342173332302
MgIM767.13G170300	0.0633362428112316
MgIM767.10G152300	0.0632596388275399
MgIM767.10G168400	0.0631526481978869
MgIM767.01G102100	0.0630503662407031
MgIM767.07G107300	0.0630344746213706
MgIM767.10G027400	0.0630100980473869
MgIM767.10G003900	0.0629800719154521
MgIM767.04G078100	0.0629317006450658
MgIM767.06G178000	0.0629203803444674
MgIM767.08G163100	0.062881827541397
MgIM767.04G208100	0.0628149091521774
MgIM767.13G025700	0.0627152306839248
MgIM767.07G019200	0.0626865036183721
MgIM767.06G188900	0.0626814563643536
MgIM767.05G140200	0.0626813321677194
MgIM767.08G228200	0.0625616759717096
MgIM767.08G140300	0.062500002595749
MgIM767.14G236200	0.0622583139021154
MgIM767.14G000500	0.06224363926876
MgIM767.12G155700	0.06212865705995
MgIM767.10G119500	0.0621218061014947
MgIM767.14G006600	0.0620169646162408
MgIM767.03G039300	0.0619881103128154
MgIM767.13G125100	0.0619520734408652
MgIM767.13G164100	0.0618775437917974
MgIM767.01G015100	0.0617523068543933
MgIM767.12G014100	0.0617222515824828
MgIM767.03G033600	0.0617178984155586
MgIM767.05G134800	0.0615402727737806
MgIM767.07G000600	0.0615304128819793
MgIM767.14G308700	0.0613762749708653
